ano;tipo_ingresso;regime_juridico;genero;grupo_cargo;quantidade_ingressos
2017;Concurso;Estatutário;Masculino;Cargo Isolado - Pcc Mag Federal;30
2017;Concurso;Estatutário;Masculino;Cargos Das Agencias Reguladoras;173
2017;Concurso;Estatutário;Masculino;Carreira Advocacia Da Uniao;126
2017;Concurso;Estatutário;Masculino;Carreira Auditor Fiscal Federal Agrop;13
2017;Concurso;Estatutário;Masculino;Carreira Da Area Juridica;1
2017;Concurso;Estatutário;Masculino;Carreira Da Prev Da Saude E Do Trabalho;38
2017;Concurso;Estatutário;Masculino;Carreira De Desenv De Politicas Sociais;15
2017;Concurso;Estatutário;Masculino;Carreira De Desenvolvimento Tecnologico;8
2017;Concurso;Estatutário;Masculino;Carreira De Magisterio Superior;2039
2017;Concurso;Estatutário;Masculino;Carreira De Oficial De Chancelaria;34
2017;Concurso;Estatutário;Masculino;Carreira De Pesq Em Propried Industrial;33
2017;Concurso;Estatutário;Masculino;Carreira De Pesquisa E Desenvolvim-Inep;1
2017;Concurso;Estatutário;Masculino;Carreira De Policial Rodoviario Federal;65
2017;Concurso;Estatutário;Masculino;Carreira De Prod E Ana Em Prop Industria;27
2017;Concurso;Estatutário;Masculino;Carreira De Sup Tecn Metrol E Qualidade;1
2017;Concurso;Estatutário;Masculino;Carreira Defensoria Publica;7
2017;Concurso;Estatutário;Masculino;Carreira Dnit;1
2017;Concurso;Estatutário;Masculino;Carreira Do Seguro Social;499
2017;Concurso;Estatutário;Masculino;Carreira Fiscal Do Trabalho;2
2017;Concurso;Estatutário;Masculino;Carreira Magist Ens Bas Tec Tecnol;1802
2017;Concurso;Estatutário;Masculino;Carreira Penitenciaria Federal;278
2017;Concurso;Estatutário;Masculino;Carreira Plan Gest Infr Inf Geog Estatis;34
2017;Concurso;Estatutário;Masculino;Carreira Policial Federal;23
2017;Concurso;Estatutário;Masculino;Carreira Procurador Da Fazenda Nacional;40
2017;Concurso;Estatutário;Masculino;Carreira Prod Anali Inf Geog Estatistica;22
2017;Concurso;Estatutário;Masculino;Carreira Sup Tec Ana Inf Geog Estatistic;200
2017;Concurso;Estatutário;Masculino;Carreira Sup Tec C&T Pro Inov Saude Publ;1
2017;Concurso;Estatutário;Masculino;Diplomacia;1
2017;Concurso;Estatutário;Masculino;Especialista Em Meio Ambiente;7
2017;Concurso;Estatutário;Masculino;Estrutura Remun Cargos Esp - Lei 12277;29
2017;Concurso;Estatutário;Masculino;Gestao;59
2017;Concurso;Estatutário;Masculino;Planej.Infra-Estrut.Cienc.E Tecnologia;5
2017;Concurso;Estatutário;Masculino;Plano Carreira Cargos Tec Aux Agropec;1
2017;Concurso;Estatutário;Masculino;Plano De Carreira Dos Cargos Tae-Ife;4231
2017;Concurso;Estatutário;Masculino;Plano De Carreiras E Cargos-Pccdpu-Ni;6
2017;Concurso;Estatutário;Masculino;Plano Especial De Cargos - Embratur;1
2017;Concurso;Estatutário;Masculino;Plano Especial De Cargos - Suframa;2
2017;Concurso;Estatutário;Masculino;Plano Especial De Cargos Da Cultura;2
2017;Concurso;Estatutário;Masculino;Plano Especial De Cargos Do Dpf;24
2017;Concurso;Estatutário;Masculino;Plano Especial De Cargos Do Dprf;9
2017;Concurso;Estatutário;Masculino;Plano Geral De Cargos Do Poder Executivo;29
2017;Concurso;Estatutário;Masculino;Plano Geral De Cargos Poder Executivo-Ni;7
2017;Concurso;Estatutário;Masculino;Receita Federal Brasil;5
2017;Transposição;Estatutário;Masculino;Carreira Magist Ens Bas Tec Tecnol;205
2017;Transposição;Estatutário;Masculino;Carreira Magist-Nm Ex Territ - Extincao;32
2017;Transposição;Estatutário;Masculino;Carreira Magisterio Ex-Territ - Extincao;19
2017;Transposição;Estatutário;Masculino;Estrutura Remun Cargos Esp - Lei 12277;26
2017;Transposição;Estatutário;Masculino;Plano Clas Cargo Ex-Terr Federal Pcc-Ext;916
2017;Transposição;Estatutário;Masculino;Policiais Civis Ex-Territorios Federais;100
2017;Transposição;Regime Militar;Masculino;Militar (Ex-Territorios) Vpext;4
2017;Transposição;Regime Militar;Masculino;Militares Do Ex-Territ(Quadro Extinção);133
2017;Processo Seletivo;Médico Residente;Masculino;Residencia Medica E Multiprofissional;129
2017;Processo Seletivo;Contrato Temporário;Masculino;Car.Mag.Ensino Basico Tec.Tecn.Mp/431/08;720
2017;Processo Seletivo;Contrato Temporário;Masculino;Carreira De Magisterio Superior;2616
2017;Processo Seletivo;Contrato Temporário;Masculino;Carreira Magist Ens Bas Tec Tecnol;1158
2017;Processo Seletivo;Contrato Temporário;Masculino;Contrato Lei 8745/93 - Dec 4748/2003;1
2017;Processo Seletivo;Contrato Temporário;Masculino;Contrato Tempor Clt - Amazul;8
2017;Processo Seletivo;Contrato Temporário;Masculino;Contrato Temporario Lei 8745/93;2288
2017;Processo Seletivo;Contrato Temporário;Masculino;Mag.Superior E 1 E 2 Graus Lei 7596/87;167
2017;Processo Seletivo;Programa Mais Médicos;Masculino;Programa Mais Medico;1204
2017;Processo Seletivo;Residência Multi Profissional;Masculino;Residencia Medica E Multiprofissional;7
2018;Concurso;Estatutário;Feminino;Cargo Isolado - Pcc Mag Federal;5
2018;Concurso;Estatutário;Feminino;Cargos Das Agencias Reguladoras;37
2018;Concurso;Estatutário;Feminino;Carreira Advocacia Da Uniao;10
2018;Concurso;Estatutário;Feminino;Carreira Auditor Fiscal Federal Agrop;169
2018;Concurso;Estatutário;Feminino;Carreira Da Area Juridica;1
2018;Concurso;Estatutário;Feminino;Carreira Da Prev Da Saude E Do Trabalho;9
2018;Concurso;Estatutário;Feminino;Carreira De Desenv De Politicas Sociais;5
2018;Concurso;Estatutário;Feminino;Carreira De Desenvolvimento Tecnologico;13
2018;Concurso;Estatutário;Feminino;Carreira De Magisterio Superior;1785
2018;Concurso;Estatutário;Feminino;Carreira De Policial Rodoviario Federal;4
2018;Concurso;Estatutário;Feminino;Carreira De Refor E Desen Agrario-Incra;1
2018;Concurso;Estatutário;Feminino;Carreira Defensoria Publica;16
2018;Concurso;Estatutário;Feminino;Carreira Des Tec C&T Prod Inov Saude Pub;1
2018;Concurso;Estatutário;Feminino;Carreira Do Seguro Social;31
2018;Concurso;Estatutário;Feminino;Carreira Fiscal Do Trabalho;7
2018;Concurso;Estatutário;Feminino;Carreira Gest Em Metrol E Qualidade;8
2018;Concurso;Estatutário;Feminino;Carreira Magist Ens Bas Tec Tecnol;918
2018;Concurso;Estatutário;Feminino;Carreira Penitenciaria Federal;1
2018;Concurso;Estatutário;Feminino;Carreira Pesq Desen Metrol E Qualidade;2
2018;Concurso;Estatutário;Feminino;Carreira Procurador Da Fazenda Nacional;9
2018;Concurso;Estatutário;Feminino;Carreira Prod Anali Inf Geog Estatistica;1
2018;Concurso;Estatutário;Feminino;Carreira Sup Ges C&T Pro Inov Saude Publ;11
2018;Concurso;Estatutário;Feminino;Carreira Sup Tec Ana Inf Geog Estatistic;8
2018;Concurso;Estatutário;Feminino;Diplomacia;11
2018;Concurso;Estatutário;Feminino;Especialista C&T Prod Inov Saude Publica;2
2018;Concurso;Estatutário;Feminino;Estrutura Remun Cargos Esp - Lei 12277;1
2018;Concurso;Estatutário;Feminino;Planej.Infra-Estrut.Cienc.E Tecnologia;9
2018;Concurso;Estatutário;Feminino;Plano De Carreira Dos Cargos Tae-Ife;3085
2018;Concurso;Estatutário;Feminino;Plano De Carreiras E Cargos-Pccdpu - Ns;2
2018;Concurso;Estatutário;Feminino;Plano De Carreiras E Cargos-Pccdpu-Ni;7
2018;Concurso;Estatutário;Feminino;Plano Especial De Cargos - Suframa;1
2018;Concurso;Estatutário;Feminino;Plano Especial De Cargos Do Dpf;9
2018;Concurso;Estatutário;Feminino;Plano Especial De Cargos Do Dprf;51
2018;Concurso;Estatutário;Feminino;Plano Geral De Cargos Do Poder Executivo;87
2018;Concurso;Estatutário;Feminino;Plano Geral De Cargos Poder Executivo-Ni;5
2018;Transposição;Estatutário;Feminino;Carreira Magist Ens Bas Tec Tecnol;204
2018;Transposição;Estatutário;Feminino;Carreira Magist-Nm Ex Territ - Extincao;28
2018;Transposição;Estatutário;Feminino;Carreira Magisterio Ex-Territ - Extincao;18
2018;Transposição;Estatutário;Feminino;Estrutura Remun Cargos Esp - Lei 12277;1
2018;Transposição;Estatutário;Feminino;Grupo Taf - Ex-Territorios;4
2018;Transposição;Estatutário;Feminino;Plano Clas Cargo Ex-Terr Federal Pcc-Ext;394
2018;Transposição;Estatutário;Feminino;Policiais Civis Ex-Territorios Federais;14
2018;Processo Seletivo;Médico Residente;Feminino;Residencia Medica E Multiprofissional;1960
2018;Processo Seletivo;Contrato Temporário;Feminino;Car.Mag.Ensino Basico Tec.Tecn.Mp/431/08;679
2018;Processo Seletivo;Contrato Temporário;Feminino;Cargo Tempor Tec Especializ - Lei 8745;1
2018;Processo Seletivo;Contrato Temporário;Feminino;Carreira De Magisterio Superior;3240
2018;Processo Seletivo;Contrato Temporário;Feminino;Carreira Magist Ens Bas Tec Tecnol;1384
2018;Processo Seletivo;Contrato Temporário;Feminino;Contrato Tempor Clt - Amazul;3
2018;Processo Seletivo;Contrato Temporário;Feminino;Contrato Temporario - Mp  974-20;4
2018;Processo Seletivo;Contrato Temporário;Feminino;Contrato Temporario Lei 8745/93;654
2018;Processo Seletivo;Contrato Temporário;Feminino;Mag.Superior E 1 E 2 Graus Lei 7596/87;120
2018;Processo Seletivo;Programa Mais Médicos;Feminino;Programa Mais Medico;1954
2018;Processo Seletivo;Residência Multi Profissional;Feminino;Residencia Medica E Multiprofissional;267
2018;Concurso;Estatutário;Masculino;Cargo Isolado - Pcc Mag Federal;13
2018;Concurso;Estatutário;Masculino;Cargos Das Agencias Reguladoras;35
2018;Concurso;Estatutário;Masculino;Carreira Advocacia Da Uniao;18
2018;Concurso;Estatutário;Masculino;Carreira Auditor Fiscal Federal Agrop;126
2018;Concurso;Estatutário;Masculino;Carreira Da Prev Da Saude E Do Trabalho;12
2018;Concurso;Estatutário;Masculino;Carreira De Desenv De Politicas Sociais;2
2018;Concurso;Estatutário;Masculino;Carreira De Desenvolvimento Tecnologico;11
2018;Concurso;Estatutário;Masculino;Carreira De Magisterio Superior;2021
2018;Concurso;Estatutário;Masculino;Carreira De Policial Rodoviario Federal;36
2018;Concurso;Estatutário;Masculino;Carreira Defensoria Publica;24
2018;Concurso;Estatutário;Masculino;Carreira Do Seguro Social;33
2018;Concurso;Estatutário;Masculino;Carreira Fiscal Do Trabalho;10
2018;Concurso;Estatutário;Masculino;Carreira Gest Em Metrol E Qualidade;20
2018;Concurso;Estatutário;Masculino;Carreira Magist Ens Bas Tec Tecnol;1238
2018;Concurso;Estatutário;Masculino;Carreira Penitenciaria Federal;8
2018;Concurso;Estatutário;Masculino;Carreira Pesq Desen Metrol E Qualidade;6
2018;Concurso;Estatutário;Masculino;Carreira Plan Gest Infr Inf Geog Estatis;1
2018;Concurso;Estatutário;Masculino;Carreira Policial Federal;11
2018;Concurso;Estatutário;Masculino;Carreira Procurador Da Fazenda Nacional;40
2018;Concurso;Estatutário;Masculino;Carreira Prod Anali Inf Geog Estatistica;2
2018;Concurso;Estatutário;Masculino;Carreira Sup Ges C&T Pro Inov Saude Publ;10
2018;Concurso;Estatutário;Masculino;Carreira Sup Tec Ana Inf Geog Estatistic;20
2018;Concurso;Estatutário;Masculino;Carreiras De Pesq.Em Cienc.E Tecnologia;1
2018;Concurso;Estatutário;Masculino;Diplomacia;19
2018;Concurso;Estatutário;Masculino;Especialista C&T Prod Inov Saude Publica;8
2018;Concurso;Estatutário;Masculino;Especialista Em Meio Ambiente;1
2018;Concurso;Estatutário;Masculino;Estrutura Remun Cargos Esp - Lei 12277;5
2018;Concurso;Estatutário;Masculino;Gestao;1
2018;Concurso;Estatutário;Masculino;Hfa / Carreira Medica;1
2018;Concurso;Estatutário;Masculino;Planej.Infra-Estrut.Cienc.E Tecnologia;8
2018;Concurso;Estatutário;Masculino;Plano De Cargos De Juiz Do Trib Maritimo;1
2018;Concurso;Estatutário;Masculino;Plano De Carreira Dos Cargos Tae-Ife;3130
2018;Concurso;Estatutário;Masculino;Plano De Carreiras E Cargos-Pccdpu - Ns;3
2018;Concurso;Estatutário;Masculino;Plano De Carreiras E Cargos-Pccdpu-Ni;10
2018;Concurso;Estatutário;Masculino;Plano Esp De Cargos Do Minist Da Fazenda;1
2018;Concurso;Estatutário;Masculino;Plano Especial De Cargos Do Dpf;7
2018;Concurso;Estatutário;Masculino;Plano Especial De Cargos Do Dprf;42
2018;Concurso;Estatutário;Masculino;Plano Geral De Cargos Do Poder Executivo;127
2018;Concurso;Estatutário;Masculino;Plano Geral De Cargos Poder Executivo-Ni;11
2018;Concurso;Estatutário;Masculino;Quadro De Pessoal Agencia Nac. De Aguas;1
2018;Concurso;Estatutário;Masculino;Receita Federal Brasil;1
2018;Transposição;Estatutário;Masculino;Carreira Magist Ens Bas Tec Tecnol;65
2018;Transposição;Estatutário;Masculino;Carreira Magist-Nm Ex Territ - Extincao;10
2018;Transposição;Estatutário;Masculino;Carreira Magisterio Ex-Territ - Extincao;9
2018;Transposição;Estatutário;Masculino;Estrutura Remun Cargos Esp - Lei 12277;9
2018;Transposição;Estatutário;Masculino;Grupo Taf - Ex-Territorios;8
2018;Transposição;Estatutário;Masculino;Plano Clas Cargo Ex-Terr Federal Pcc-Ext;333
2018;Transposição;Estatutário;Masculino;Policiais Civis Ex-Territorios Federais;46
2018;Transposição;Regime Militar;Masculino;Militares Do Ex-Territ(Quadro Extinção);16
2018;Processo Seletivo;Médico Residente;Masculino;Residencia Medica E Multiprofissional;1603
2018;Processo Seletivo;Contrato Temporário;Masculino;Car.Mag.Ensino Basico Tec.Tecn.Mp/431/08;596
2018;Processo Seletivo;Contrato Temporário;Masculino;Carreira De Magisterio Superior;2561
2018;Processo Seletivo;Contrato Temporário;Masculino;Carreira Magist Ens Bas Tec Tecnol;1235
2018;Processo Seletivo;Contrato Temporário;Masculino;Contrato Tempor Clt - Amazul;14
2018;Processo Seletivo;Contrato Temporário;Masculino;Contrato Temporario - Mp  974-20;1
2018;Processo Seletivo;Contrato Temporário;Masculino;Contrato Temporario Lei 8745/93;1170
2018;Processo Seletivo;Contrato Temporário;Masculino;Mag.Superior E 1 E 2 Graus Lei 7596/87;97
2018;Processo Seletivo;Programa Mais Médicos;Masculino;Programa Mais Medico;1999
2018;Processo Seletivo;Residência Multi Profissional;Masculino;Residencia Medica E Multiprofissional;66
2019;Concurso;Estatutário;Feminino;Cargo Isolado - Pcc Mag Federal;1
2019;Concurso;Estatutário;Feminino;Cargos Das Agencias Reguladoras;7
2019;Concurso;Estatutário;Feminino;Carreira Auditor Fiscal Federal Agrop;39
2019;Concurso;Estatutário;Feminino;Carreira Da Prev Da Saude E Do Trabalho;13
2019;Concurso;Estatutário;Feminino;Carreira De Assistente De Chancelaria;1
2019;Concurso;Estatutário;Feminino;Carreira De Desenv De Politicas Sociais;5
2019;Concurso;Estatutário;Feminino;Carreira De Desenvolvimento Tecnologico;23
2019;Concurso;Estatutário;Feminino;Carreira De Magisterio Superior;1762
2019;Concurso;Estatutário;Feminino;Carreira De Oficial De Chancelaria;1
2019;Concurso;Estatutário;Feminino;Carreira De Policial Rodoviario Federal;78
2019;Concurso;Estatutário;Feminino;Carreira Defensoria Publica;4
2019;Concurso;Estatutário;Feminino;Carreira Do Seguro Social;1
2019;Concurso;Estatutário;Feminino;Carreira Fiscal Do Trabalho;3
2019;Concurso;Estatutário;Feminino;Carreira Magist Ens Bas Tec Tecnol;804
2019;Concurso;Estatutário;Feminino;Carreira Penitenciaria Federal;47
2019;Concurso;Estatutário;Feminino;Carreira Pesq C&T Prod Inov Saude Public;32
2019;Concurso;Estatutário;Feminino;Carreira Policial Federal;80
2019;Concurso;Estatutário;Feminino;Carreira Sup Ges C&T Pro Inov Saude Publ;1
2019;Concurso;Estatutário;Feminino;Carreira Sup Tec C&T Pro Inov Saude Publ;35
2019;Concurso;Estatutário;Feminino;Carreira Supervisor Medico Pericial;1
2019;Concurso;Estatutário;Feminino;Diplomacia;3
2019;Concurso;Estatutário;Feminino;Gestao;1
2019;Concurso;Estatutário;Feminino;Hfa / Carreira De Especialista / Ns;1
2019;Concurso;Estatutário;Feminino;Hfa / Carreira Suporte / Ni;2
2019;Concurso;Estatutário;Feminino;Plano De Carreira Dos Cargos Tae-Ife;2556
2019;Concurso;Estatutário;Feminino;Plano De Carreiras Da Abin;75
2019;Concurso;Estatutário;Feminino;Plano De Carreiras E Cargos-Pccdpu-Ni;5
2019;Concurso;Estatutário;Feminino;Plano Especial De Cargos Da Cultura;215
2019;Concurso;Estatutário;Feminino;Plano Geral De Cargos Do Poder Executivo;75
2019;Concurso;Estatutário;Feminino;Plano Geral De Cargos Poder Executivo-Ni;2
2019;Transposição;Estatutário;Feminino;Estrutura Remun Cargos Esp - Lei 12277;1
2019;Transposição;Estatutário;Feminino;Grupo Taf - Ex-Territorios;3
2019;Transposição;Estatutário;Feminino;Plano Clas Cargo Ex-Terr Federal Pcc-Ext;116
2019;Transposição;Estatutário;Feminino;Policiais Civis Ex-Territorios Federais;4
2019;Processo Seletivo;Médico Residente;Feminino;Residencia Medica E Multiprofissional;5069
2019;Processo Seletivo;Contrato Temporário;Feminino;Car.Mag.Ensino Basico Tec.Tecn.Mp/431/08;378
2019;Processo Seletivo;Contrato Temporário;Feminino;Cargo Tempor Tec Especializ - Lei 8745;9
2019;Processo Seletivo;Contrato Temporário;Feminino;Carreira De Magisterio Superior;3545
2019;Processo Seletivo;Contrato Temporário;Feminino;Carreira Magist Ens Bas Tec Tecnol;1933
2019;Processo Seletivo;Contrato Temporário;Feminino;Contrato Temporario - Mp  974-20;1
2019;Processo Seletivo;Contrato Temporário;Feminino;Contrato Temporario Lei 8745/93;1647
2019;Processo Seletivo;Contrato Temporário;Feminino;Mag.Superior E 1 E 2 Graus Lei 7596/87;85
2019;Processo Seletivo;Programa Mais Médicos;Feminino;Programa Mais Medico;1833
2019;Processo Seletivo;Residência Multi Profissional;Feminino;Residencia Medica E Multiprofissional;4997
2019;Concurso;Estatutário;Masculino;Cargo Isolado - Pcc Mag Federal;13
2019;Concurso;Estatutário;Masculino;Cargos Das Agencias Reguladoras;8
2019;Concurso;Estatutário;Masculino;Carreira Advocacia Da Uniao;1
2019;Concurso;Estatutário;Masculino;Carreira Auditor Fiscal Federal Agrop;34
2019;Concurso;Estatutário;Masculino;Carreira Da Area Juridica;1
2019;Concurso;Estatutário;Masculino;Carreira Da Prev Da Saude E Do Trabalho;12
2019;Concurso;Estatutário;Masculino;Carreira De Desenv De Politicas Sociais;1
2019;Concurso;Estatutário;Masculino;Carreira De Desenvolvimento Tecnologico;14
2019;Concurso;Estatutário;Masculino;Carreira De Infra-Estrutura;1
2019;Concurso;Estatutário;Masculino;Carreira De Magisterio Superior;1866
2019;Concurso;Estatutário;Masculino;Carreira De Oficial De Chancelaria;1
2019;Concurso;Estatutário;Masculino;Carreira De Perito Medico Federal;1
2019;Concurso;Estatutário;Masculino;Carreira De Policial Rodoviario Federal;699
2019;Concurso;Estatutário;Masculino;Carreira De Refor E Desen Agrario-Incra;1
2019;Concurso;Estatutário;Masculino;Carreira Defensoria Publica;5
2019;Concurso;Estatutário;Masculino;Carreira Dnit;1
2019;Concurso;Estatutário;Masculino;Carreira Do Seguro Social;1
2019;Concurso;Estatutário;Masculino;Carreira Fiscal Do Trabalho;2
2019;Concurso;Estatutário;Masculino;Carreira Magist Ens Bas Tec Tecnol;1130
2019;Concurso;Estatutário;Masculino;Carreira Penitenciaria Federal;85
2019;Concurso;Estatutário;Masculino;Carreira Pesq C&T Prod Inov Saude Public;22
2019;Concurso;Estatutário;Masculino;Carreira Policial Federal;443
2019;Concurso;Estatutário;Masculino;Carreira Procurador Da Fazenda Nacional;2
2019;Concurso;Estatutário;Masculino;Carreira Sup Gest E Metrol E Qualidade;1
2019;Concurso;Estatutário;Masculino;Carreira Sup Tec C&T Pro Inov Saude Publ;26
2019;Concurso;Estatutário;Masculino;Diplomacia;23
2019;Concurso;Estatutário;Masculino;Especialista Em Meio Ambiente;2
2019;Concurso;Estatutário;Masculino;Estrutura Remun Cargos Esp - Lei 12277;1
2019;Concurso;Estatutário;Masculino;Gestao;2
2019;Concurso;Estatutário;Masculino;Hfa / Carreira De Especialista / Ns;1
2019;Concurso;Estatutário;Masculino;Hfa / Carreira Medica;1
2019;Concurso;Estatutário;Masculino;Hfa / Carreira Suporte / Ni;1
2019;Concurso;Estatutário;Masculino;Pccdpu - Estrutura Remuneratoria Cargos;1
2019;Concurso;Estatutário;Masculino;Plano Carreira Cargos Tec Aux Agropec;1
2019;Concurso;Estatutário;Masculino;Plano De Carreira Dos Cargos Tae-Ife;2648
2019;Concurso;Estatutário;Masculino;Plano De Carreiras Da Abin;213
2019;Concurso;Estatutário;Masculino;Plano De Carreiras E Cargos-Pccdpu-Ni;3
2019;Concurso;Estatutário;Masculino;Plano Esp De Cargos Do Minist Da Fazenda;1
2019;Concurso;Estatutário;Masculino;Plano Especial De Cargos Da Cultura;199
2019;Concurso;Estatutário;Masculino;Plano Especial De Cargos Do Dpf;1
2019;Concurso;Estatutário;Masculino;Plano Geral De Cargos Do Poder Executivo;90
2019;Concurso;Estatutário;Masculino;Plano Geral De Cargos Poder Executivo-Ni;2
2019;Concurso;Estatutário;Masculino;Receita Federal Brasil;2
2019;Transposição;Estatutário;Masculino;Estrutura Remun Cargos Esp - Lei 12277;4
2019;Transposição;Estatutário;Masculino;Grupo Taf - Ex-Territorios;6
2019;Transposição;Estatutário;Masculino;Plano Clas Cargo Ex-Terr Federal Pcc-Ext;92
2019;Transposição;Estatutário;Masculino;Policiais Civis Ex-Territorios Federais;6
2019;Processo Seletivo;Médico Residente;Masculino;Residencia Medica E Multiprofissional;3171
2019;Processo Seletivo;Contrato Temporário;Masculino;Car.Mag.Ensino Basico Tec.Tecn.Mp/431/08;283
2019;Processo Seletivo;Contrato Temporário;Masculino;Cargo Tempor Tec Especializ - Lei 8745;3
2019;Processo Seletivo;Contrato Temporário;Masculino;Carreira De Magisterio Superior;2864
2019;Processo Seletivo;Contrato Temporário;Masculino;Carreira Magist Ens Bas Tec Tecnol;1698
2019;Processo Seletivo;Contrato Temporário;Masculino;Contrato Temporario Lei 8745/93;2226
2019;Processo Seletivo;Contrato Temporário;Masculino;Mag.Superior E 1 E 2 Graus Lei 7596/87;62
2019;Processo Seletivo;Programa Mais Médicos;Masculino;Programa Mais Medico;2096
2019;Processo Seletivo;Residência Multi Profissional;Masculino;Residencia Medica E Multiprofissional;949
2020;Concurso;Estatutário;Feminino;Anistiado Lei 8878-94 - Rju/Dec. Judic.;1
2020;Concurso;Estatutário;Feminino;Cargo Isolado - Pcc Mag Federal;3
2020;Concurso;Estatutário;Feminino;Cargos Das Agencias Reguladoras;3
2020;Concurso;Estatutário;Feminino;Carreira Auditor Fiscal Federal Agrop;71
2020;Concurso;Estatutário;Feminino;Carreira Da Prev Da Saude E Do Trabalho;1
2020;Concurso;Estatutário;Feminino;Carreira De Magisterio Superior;670
2020;Concurso;Estatutário;Feminino;Carreira De Oficial De Chancelaria;9
2020;Concurso;Estatutário;Feminino;Carreira De Perito Medico Federal;1
2020;Concurso;Estatutário;Feminino;Carreira De Policial Rodoviario Federal;81
2020;Concurso;Estatutário;Feminino;Carreira De Refor E Desen Agrario-Incra;1
2020;Concurso;Estatutário;Feminino;Carreira Defensoria Publica;6
2020;Concurso;Estatutário;Feminino;Carreira Do Seguro Social;1
2020;Concurso;Estatutário;Feminino;Carreira Magist Ens Bas Tec Tecnol;362
2020;Concurso;Estatutário;Feminino;Carreira Penitenciaria Federal;2
2020;Concurso;Estatutário;Feminino;Carreira Pesq C&T Prod Inov Saude Public;1
2020;Concurso;Estatutário;Feminino;Carreira Policial Federal;83
2020;Concurso;Estatutário;Feminino;Diplomacia;4
2020;Concurso;Estatutário;Feminino;Planej.Infra-Estrut.Cienc.E Tecnologia;6
2020;Concurso;Estatutário;Feminino;Plano De Carreira Dos Cargos Tae-Ife;1341
2020;Concurso;Estatutário;Feminino;Plano Especial De Cargos Da Cultura;8
2020;Concurso;Estatutário;Feminino;Plano Geral De Cargos Do Poder Executivo;4
2020;Transposição;Estatutário;Feminino;Carreira Magist Ens Bas Tec Tecnol;82
2020;Transposição;Estatutário;Feminino;Carreira Magist-Nm Ex Territ - Extincao;2
2020;Transposição;Estatutário;Feminino;Estrutura Remun Cargos Esp - Lei 12277;1
2020;Transposição;Estatutário;Feminino;Grupo Taf - Ex-Territorios;3
2020;Transposição;Estatutário;Feminino;Plano Clas Cargo Ex-Terr Federal Pcc-Ext;59
2020;Processo Seletivo;Médico Residente;Feminino;Residencia Medica E Multiprofissional;5557
2020;Processo Seletivo;Contrato Temporário;Feminino;Car.Mag.Ensino Basico Tec.Tecn.Mp/431/08;23
2020;Processo Seletivo;Contrato Temporário;Feminino;Carreira De Magisterio Superior;993
2020;Processo Seletivo;Contrato Temporário;Feminino;Carreira Magist Ens Bas Tec Tecnol;1160
2020;Processo Seletivo;Contrato Temporário;Feminino;Contrato Temporario - Mp  974-20;168
2020;Processo Seletivo;Contrato Temporário;Feminino;Contrato Temporario Lei 8745/93;1173
2020;Processo Seletivo;Contrato Temporário;Feminino;Mag.Superior E 1 E 2 Graus Lei 7596/87;16
2020;Processo Seletivo;Programa Mais Médicos;Feminino;Programa Mais Medico;3338
2020;Processo Seletivo;Residência Multi Profissional;Feminino;Residencia Medica E Multiprofissional;5015
2020;Concurso;Estatutário;Masculino;Cargo Isolado - Pcc Mag Federal;2
2020;Concurso;Estatutário;Masculino;Cargos Das Agencias Reguladoras;2
2020;Concurso;Estatutário;Masculino;Carreira Advocacia Da Uniao;3
2020;Concurso;Estatutário;Masculino;Carreira Auditor Fiscal Federal Agrop;60
2020;Concurso;Estatutário;Masculino;Carreira Da Prev Da Saude E Do Trabalho;1
2020;Concurso;Estatutário;Masculino;Carreira De Desenv De Politicas Sociais;1
2020;Concurso;Estatutário;Masculino;Carreira De Desenvolvimento Tecnologico;1
2020;Concurso;Estatutário;Masculino;Carreira De Magisterio Superior;725
2020;Concurso;Estatutário;Masculino;Carreira De Oficial De Chancelaria;18
2020;Concurso;Estatutário;Masculino;Carreira De Perito Medico Federal;1
2020;Concurso;Estatutário;Masculino;Carreira De Policial Rodoviario Federal;812
2020;Concurso;Estatutário;Masculino;Carreira De Refor E Desen Agrario-Incra;1
2020;Concurso;Estatutário;Masculino;Carreira Defensoria Publica;2
2020;Concurso;Estatutário;Masculino;Carreira Des Tec C&T Prod Inov Saude Pub;1
2020;Concurso;Estatutário;Masculino;Carreira Magist Ens Bas Tec Tecnol;537
2020;Concurso;Estatutário;Masculino;Carreira Penitenciaria Federal;4
2020;Concurso;Estatutário;Masculino;Carreira Policial Federal;370
2020;Concurso;Estatutário;Masculino;Carreira Sup Gest E Metrol E Qualidade;1
2020;Concurso;Estatutário;Masculino;Diplomacia;16
2020;Concurso;Estatutário;Masculino;Estrutura Remun Cargos Esp - Lei 12277;1
2020;Concurso;Estatutário;Masculino;Planej.Infra-Estrut.Cienc.E Tecnologia;3
2020;Concurso;Estatutário;Masculino;Plano De Cargos De Juiz Do Trib Maritimo;1
2020;Concurso;Estatutário;Masculino;Plano De Carreira Dos Cargos Tae-Ife;1286
2020;Concurso;Estatutário;Masculino;Plano De Carreiras Da Abin;4
2020;Concurso;Estatutário;Masculino;Plano Especial De Cargos - Suframa;4
2020;Concurso;Estatutário;Masculino;Plano Especial De Cargos Da Cultura;14
2020;Concurso;Estatutário;Masculino;Plano Especial De Cargos Do Dpf;2
2020;Concurso;Estatutário;Masculino;Plano Geral De Cargos Do Poder Executivo;2
